GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,PLAYER_ID,FULL_NAME
Shot Area,Restricted Area,213,313,0.681,0,0,0.0,0.681,26,0.615,0.385,0.0,0.0,0.615,0.385,2,2,2,3,4,3,2,7,2,2,3,1,2,2,1628389,Bam Adebayo
Shot Area,In The Paint (Non-RA),237,473,0.501,0,0,0.0,0.501,19,0.536,0.464,0.0,0.0,0.536,0.464,1,1,1,3,4,3,1,6,1,1,3,1,1,1,1628389,Bam Adebayo
Shot Area,Mid-Range,65,189,0.344,0,0,0.0,0.344,1,0.569,0.431,0.0,0.0,0.569,0.431,3,3,3,3,4,3,3,5,3,3,3,1,3,3,1628389,Bam Adebayo
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,1,6,4,1628389,Bam Adebayo
Shot Area,Right Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,1,5,4,1628389,Bam Adebayo
Shot Area,Above the Break 3,12,35,0.343,12,35,0.343,0.514,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,1628389,Bam Adebayo
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,1,6,4,1628389,Bam Adebayo
Shot Area,Restricted Area,179,271,0.661,0,0,0.0,0.661,26,0.559,0.441,0.0,0.0,0.559,0.441,1,1,1,4,4,4,1,7,1,1,4,2,1,1,1630173,Precious Achiuwa
Shot Area,In The Paint (Non-RA),27,84,0.321,0,0,0.0,0.321,13,0.778,0.222,0.0,0.0,0.778,0.222,2,2,2,4,4,4,2,6,2,2,4,2,2,2,1630173,Precious Achiuwa
Shot Area,Mid-Range,3,17,0.176,0,0,0.0,0.176,0,1.0,0.0,0.0,0.0,1.0,0.0,6,5,6,4,4,4,6,1,3,3,4,2,6,4,1630173,Precious Achiuwa
Shot Area,Left Corner 3,7,30,0.233,7,30,0.233,0.35,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,5,2,2,3,5,1,4,3,2,2,4,4,1630173,Precious Achiuwa
Shot Area,Right Corner 3,7,16,0.438,7,16,0.438,0.656,0,0.0,0.0,1.0,0.0,1.0,0.0,4,6,4,2,3,2,4,1,4,3,2,2,4,4,1630173,Precious Achiuwa
Shot Area,Above the Break 3,12,51,0.235,12,51,0.235,0.353,0,0.0,0.0,0.917,0.083,0.917,0.083,3,3,3,1,1,1,3,1,4,3,1,1,3,3,1630173,Precious Achiuwa
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,2,7,4,1630173,Precious Achiuwa
Shot Area,Restricted Area,100,153,0.654,0,0,0.0,0.654,13,0.74,0.26,0.0,0.0,0.74,0.26,1,1,1,4,5,4,1,6,1,1,4,2,1,1,1630534,Ochai Agbaji
Shot Area,In The Paint (Non-RA),10,53,0.189,0,0,0.0,0.189,20,0.8,0.2,0.0,0.0,0.8,0.2,5,3,5,4,5,4,5,7,2,2,4,2,5,2,1630534,Ochai Agbaji
Shot Area,Mid-Range,6,16,0.375,0,0,0.0,0.375,3,0.833,0.167,0.0,0.0,0.833,0.167,6,6,6,4,5,4,6,5,3,3,4,2,6,3,1630534,Ochai Agbaji
Shot Area,Left Corner 3,18,50,0.36,18,50,0.36,0.54,2,0.0,0.0,0.944,0.056,0.944,0.056,4,4,4,3,2,3,4,3,4,4,3,1,4,3,1630534,Ochai Agbaji
Shot Area,Right Corner 3,19,49,0.388,19,49,0.388,0.582,1,0.0,0.0,1.0,0.0,1.0,0.0,3,5,3,2,3,2,3,2,4,4,2,2,3,5,1630534,Ochai Agbaji
Shot Area,Above the Break 3,25,111,0.225,25,111,0.225,0.338,2,0.0,0.0,1.0,0.0,1.0,0.0,2,2,2,1,1,1,2,3,4,4,1,2,2,5,1630534,Ochai Agbaji
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1630534,Ochai Agbaji
Shot Area,Restricted Area,92,146,0.63,0,0,0.0,0.63,17,0.696,0.304,0.0,0.0,0.696,0.304,1,2,2,4,4,4,2,7,1,1,4,3,2,1,1630583,Santi Aldama
Shot Area,In The Paint (Non-RA),41,91,0.451,0,0,0.0,0.451,8,0.659,0.341,0.0,0.0,0.659,0.341,3,3,3,4,4,4,3,6,2,2,4,3,3,2,1630583,Santi Aldama
Shot Area,Mid-Range,8,27,0.296,0,0,0.0,0.296,0,0.5,0.5,0.0,0.0,0.5,0.5,6,6,6,4,4,4,6,1,3,3,4,3,6,3,1630583,Santi Aldama
Shot Area,Left Corner 3,18,46,0.391,18,46,0.391,0.587,1,0.0,0.0,0.889,0.111,0.889,0.111,4,5,4,2,3,2,4,5,4,4,2,1,4,4,1630583,Santi Aldama
Shot Area,Right Corner 3,10,49,0.204,10,49,0.204,0.306,0,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,3,2,3,5,1,4,4,3,3,5,6,1630583,Santi Aldama
Shot Area,Above the Break 3,78,209,0.373,78,209,0.373,0.56,0,0.0,0.0,0.974,0.026,0.974,0.026,2,1,1,1,1,1,1,1,4,4,1,1,1,4,1630583,Santi Aldama
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1630583,Santi Aldama
Shot Area,Restricted Area,64,105,0.61,0,0,0.0,0.61,15,0.563,0.438,0.0,0.0,0.563,0.438,1,2,1,4,5,4,2,7,1,1,4,2,3,1,1629638,Nickeil Alexander-Walker
Shot Area,In The Paint (Non-RA),27,64,0.422,0,0,0.0,0.422,9,0.556,0.444,0.0,0.0,0.556,0.444,5,5,5,4,5,4,5,6,2,2,4,2,5,2,1629638,Nickeil Alexander-Walker
Shot Area,Mid-Range,14,34,0.412,0,0,0.0,0.412,2,0.714,0.286,0.0,0.0,0.714,0.286,6,6,6,4,5,4,6,4,3,3,4,2,6,3,1629638,Nickeil Alexander-Walker
Shot Area,Left Corner 3,35,88,0.398,35,88,0.398,0.597,1,0.0,0.0,1.0,0.0,1.0,0.0,4,3,4,3,2,3,4,3,4,4,3,2,4,5,1629638,Nickeil Alexander-Walker
Shot Area,Right Corner 3,38,76,0.5,38,76,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,2,3,2,3,1,4,4,2,2,2,5,1629638,Nickeil Alexander-Walker
Shot Area,Above the Break 3,58,169,0.343,58,169,0.343,0.515,2,0.0,0.0,0.948,0.052,0.948,0.052,2,1,2,1,1,1,1,4,4,4,1,1,1,4,1629638,Nickeil Alexander-Walker
Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1629638,Nickeil Alexander-Walker
Shot Area,Restricted Area,100,149,0.671,0,0,0.0,0.671,15,0.53,0.47,0.0,0.0,0.53,0.47,2,2,2,4,4,4,2,7,1,1,4,3,2,1,1628960,Grayson Allen
Shot Area,In The Paint (Non-RA),33,78,0.423,0,0,0.0,0.423,7,0.667,0.333,0.0,0.0,0.667,0.333,4,4,4,4,4,4,4,6,2,2,4,3,4,3,1628960,Grayson Allen
Shot Area,Mid-Range,2,10,0.2,0,0,0.0,0.2,1,1.0,0.0,0.0,0.0,1.0,0.0,6,6,6,4,4,4,6,4,3,3,4,3,6,5,1628960,Grayson Allen
Shot Area,Left Corner 3,48,85,0.565,48,85,0.565,0.847,0,0.0,0.0,0.979,0.021,0.979,0.021,3,3,3,2,2,2,3,1,4,3,2,2,3,4,1628960,Grayson Allen
Shot Area,Right Corner 3,17,50,0.34,17,50,0.34,0.51,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,1,4,3,3,3,5,5,1628960,Grayson Allen
Shot Area,Above the Break 3,140,310,0.452,140,310,0.452,0.677,3,0.0,0.0,0.879,0.121,0.879,0.121,1,1,1,1,1,1,1,5,4,3,1,1,1,2,1628960,Grayson Allen
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,3,7,5,1628960,Grayson Allen
Shot Area,Restricted Area,369,513,0.719,0,0,0.0,0.719,45,0.78,0.22,0.0,0.0,0.78,0.22,1,1,1,1,4,1,1,7,1,1,1,1,1,1,1628386,Jarrett Allen
Shot Area,In The Paint (Non-RA),124,246,0.504,0,0,0.0,0.504,30,0.919,0.081,0.0,0.0,0.919,0.081,2,2,2,1,4,1,2,6,2,2,1,1,2,2,1628386,Jarrett Allen
Shot Area,Mid-Range,26,54,0.481,0,0,0.0,0.481,0,0.962,0.038,0.0,0.0,0.962,0.038,3,3,3,1,4,1,3,1,3,3,1,1,3,3,1628386,Jarrett Allen
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,1628386,Jarrett Allen
Shot Area,Right Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,1628386,Jarrett Allen
Shot Area,Above the Break 3,0,4,0.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,1628386,Jarrett Allen
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,4,1,4,1,4,4,1,1,4,4,1628386,Jarrett Allen
Shot Area,Restricted Area,36,62,0.581,0,0,0.0,0.581,4,0.583,0.417,0.0,0.0,0.583,0.417,2,3,2,4,5,4,2,6,1,1,4,2,2,1,1630631,Jose Alvarado
Shot Area,In The Paint (Non-RA),24,65,0.369,0,0,0.0,0.369,11,0.625,0.375,0.0,0.0,0.625,0.375,3,2,3,4,5,4,3,7,2,2,4,2,3,2,1630631,Jose Alvarado
Shot Area,Mid-Range,4,11,0.364,0,0,0.0,0.364,2,0.25,0.75,0.0,0.0,0.25,0.75,6,6,6,4,5,4,6,4,3,3,4,2,6,4,1630631,Jose Alvarado
Shot Area,Left Corner 3,14,28,0.5,14,28,0.5,0.75,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,2,4,4,3,2,5,5,1630631,Jose Alvarado
Shot Area,Right Corner 3,15,32,0.469,15,32,0.469,0.703,1,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,2,2,2,4,2,4,4,2,2,3,5,1630631,Jose Alvarado
Shot Area,Above the Break 3,49,146,0.336,49,146,0.336,0.503,3,0.0,0.0,0.816,0.184,0.816,0.184,1,1,1,1,1,1,1,5,4,4,1,1,1,2,1630631,Jose Alvarado
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1630631,Jose Alvarado
Shot Area,Restricted Area,63,106,0.594,0,0,0.0,0.594,7,0.508,0.492,0.0,0.0,0.508,0.492,2,2,2,4,5,4,2,6,2,2,4,1,2,2,203937,Kyle Anderson
Shot Area,In The Paint (Non-RA),106,246,0.431,0,0,0.0,0.431,12,0.509,0.491,0.0,0.0,0.509,0.491,1,1,1,4,5,4,1,7,1,1,4,1,1,1,203937,Kyle Anderson
Shot Area,Mid-Range,19,33,0.576,0,0,0.0,0.576,1,0.526,0.474,0.0,0.0,0.526,0.474,3,3,3,4,5,4,3,5,3,3,4,1,3,3,203937,Kyle Anderson
Shot Area,Left Corner 3,5,16,0.313,5,16,0.313,0.469,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,203937,Kyle Anderson
Shot Area,Right Corner 3,5,19,0.263,5,19,0.263,0.395,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,203937,Kyle Anderson
Shot Area,Above the Break 3,1,12,0.083,1,12,0.083,0.125,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,1,6,4,203937,Kyle Anderson
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,203937,Kyle Anderson
Shot Area,Restricted Area,661,853,0.775,0,0,0.0,0.775,57,0.517,0.483,0.0,0.0,0.517,0.483,1,1,1,2,4,2,1,7,1,1,2,2,1,1,203507,Giannis Antetokounmpo
Shot Area,In The Paint (Non-RA),81,218,0.372,0,0,0.0,0.372,30,0.469,0.531,0.0,0.0,0.469,0.531,2,2,2,2,4,2,2,6,2,2,2,2,2,2,203507,Giannis Antetokounmpo
Shot Area,Mid-Range,61,174,0.351,0,0,0.0,0.351,3,0.475,0.525,0.0,0.0,0.475,0.525,3,3,3,2,4,2,3,5,3,3,2,2,3,3,203507,Giannis Antetokounmpo
Shot Area,Left Corner 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,5,5,203507,Giannis Antetokounmpo
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,2,4,2,5,1,4,4,2,2,5,5,203507,Giannis Antetokounmpo
Shot Area,Above the Break 3,34,120,0.283,34,120,0.283,0.425,0,0.0,0.0,0.5,0.5,0.5,0.5,4,4,4,1,1,1,4,1,4,4,1,1,4,4,203507,Giannis Antetokounmpo
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,4,2,2,5,5,203507,Giannis Antetokounmpo
Shot Area,Restricted Area,92,150,0.613,0,0,0.0,0.613,16,0.457,0.543,0.0,0.0,0.457,0.543,1,3,2,4,5,4,3,7,1,2,4,3,2,2,1630175,Cole Anthony
Shot Area,In The Paint (Non-RA),92,195,0.472,0,0,0.0,0.472,11,0.141,0.859,0.0,0.0,0.141,0.859,1,2,1,4,5,4,2,6,2,1,4,3,4,1,1630175,Cole Anthony
Shot Area,Mid-Range,55,143,0.385,0,0,0.0,0.385,4,0.218,0.782,0.0,0.0,0.218,0.782,4,4,4,4,5,4,4,5,3,3,4,3,5,3,1630175,Cole Anthony
Shot Area,Left Corner 3,14,35,0.4,14,35,0.4,0.6,0,0.0,0.0,0.929,0.071,0.929,0.071,5,5,5,2,2,2,5,1,4,4,2,2,3,5,1630175,Cole Anthony
Shot Area,Right Corner 3,5,23,0.217,5,23,0.217,0.326,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,3,6,6,1630175,Cole Anthony
Shot Area,Above the Break 3,74,214,0.346,74,214,0.346,0.519,1,0.0,0.0,0.878,0.122,0.878,0.122,3,1,3,1,1,1,1,4,4,4,1,1,1,4,1630175,Cole Anthony
Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1630175,Cole Anthony
Shot Area,Restricted Area,138,197,0.701,0,0,0.0,0.701,21,0.725,0.275,0.0,0.0,0.725,0.275,1,1,1,4,4,4,1,7,1,1,4,3,1,1,1628384,OG Anunoby
Shot Area,In The Paint (Non-RA),20,66,0.303,0,0,0.0,0.303,12,0.7,0.3,0.0,0.0,0.7,0.3,6,4,5,4,4,4,6,6,2,3,4,3,5,3,1628384,OG Anunoby
Shot Area,Mid-Range,22,47,0.468,0,0,0.0,0.468,4,0.455,0.545,0.0,0.0,0.455,0.545,4,6,4,4,4,4,5,5,3,2,4,3,6,2,1628384,OG Anunoby
Shot Area,Left Corner 3,38,82,0.463,38,82,0.463,0.695,3,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,2,2,3,4,4,4,2,3,3,6,1628384,OG Anunoby
Shot Area,Right Corner 3,22,54,0.407,22,54,0.407,0.611,0,0.0,0.0,0.955,0.045,0.955,0.045,4,5,6,3,3,3,4,1,4,4,3,2,4,5,1628384,OG Anunoby
Shot Area,Above the Break 3,42,131,0.321,42,131,0.321,0.481,1,0.0,0.0,0.929,0.071,0.929,0.071,2,2,2,1,1,1,2,3,4,4,1,1,2,4,1628384,OG Anunoby
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1628384,OG Anunoby
Shot Area,Restricted Area,246,349,0.705,0,0,0.0,0.705,27,0.569,0.431,0.0,0.0,0.569,0.431,1,1,1,4,5,4,1,6,1,1,4,2,1,1,1630166,Deni Avdija
Shot Area,In The Paint (Non-RA),57,177,0.322,0,0,0.0,0.322,46,0.544,0.456,0.0,0.0,0.544,0.456,2,2,2,4,5,4,3,7,2,2,4,2,3,2,1630166,Deni Avdija
Shot Area,Mid-Range,15,42,0.357,0,0,0.0,0.357,0,0.667,0.333,0.0,0.0,0.667,0.333,5,4,5,4,5,4,6,1,3,3,4,2,6,4,1630166,Deni Avdija
Shot Area,Left Corner 3,13,33,0.394,13,33,0.394,0.591,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,5,1,4,4,3,2,5,5,1630166,Deni Avdija
Shot Area,Right Corner 3,18,33,0.545,18,33,0.545,0.818,2,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,2,2,2,4,5,4,4,2,2,4,5,1630166,Deni Avdija
Shot Area,Above the Break 3,57,166,0.343,57,166,0.343,0.515,1,0.0,0.0,0.772,0.228,0.772,0.228,2,3,3,1,1,1,2,4,4,4,1,1,2,3,1630166,Deni Avdija
Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1630166,Deni Avdija
Shot Area,Restricted Area,178,261,0.682,0,0,0.0,0.682,24,0.64,0.36,0.0,0.0,0.64,0.36,1,1,1,4,4,4,1,7,1,1,4,1,1,1,1628963,Marvin Bagley III
Shot Area,In The Paint (Non-RA),42,93,0.452,0,0,0.0,0.452,13,0.738,0.262,0.0,0.0,0.738,0.262,2,2,2,4,4,4,2,6,2,2,4,1,2,2,1628963,Marvin Bagley III
Shot Area,Mid-Range,10,31,0.323,0,0,0.0,0.323,1,0.8,0.2,0.0,0.0,0.8,0.2,3,3,3,4,4,4,3,5,3,3,4,1,3,3,1628963,Marvin Bagley III
Shot Area,Left Corner 3,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,1628963,Marvin Bagley III
Shot Area,Right Corner 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,3,1,6,4,1628963,Marvin Bagley III
Shot Area,Above the Break 3,6,16,0.375,6,16,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,1628963,Marvin Bagley III
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,1628963,Marvin Bagley III
Shot Area,Restricted Area,186,248,0.75,0,0,0.0,0.75,16,0.629,0.371,0.0,0.0,0.629,0.371,1,2,1,2,5,2,1,6,1,1,2,1,1,1,1629028,Deandre Ayton
Shot Area,In The Paint (Non-RA),131,278,0.471,0,0,0.0,0.471,21,0.794,0.206,0.0,0.0,0.794,0.206,2,1,2,2,5,2,2,7,2,2,2,1,2,2,1629028,Deandre Ayton
Shot Area,Mid-Range,109,213,0.512,0,0,0.0,0.512,4,0.899,0.101,0.0,0.0,0.899,0.101,3,3,3,2,5,2,3,5,3,3,2,1,3,3,1629028,Deandre Ayton
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,1629028,Deandre Ayton
Shot Area,Right Corner 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,1629028,Deandre Ayton
Shot Area,Above the Break 3,0,5,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,2,1,2,5,1,4,4,2,1,5,4,1629028,Deandre Ayton
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,1629028,Deandre Ayton
Shot Area,Restricted Area,26,38,0.684,0,0,0.0,0.684,2,0.692,0.308,0.0,0.0,0.692,0.308,1,2,2,4,4,4,2,6,1,1,4,1,2,1,1631116,Patrick Baldwin Jr.
Shot Area,In The Paint (Non-RA),2,14,0.143,0,0,0.0,0.143,2,1.0,0.0,0.0,0.0,1.0,0.0,4,3,4,4,4,4,5,6,2,2,4,1,4,2,1631116,Patrick Baldwin Jr.
Shot Area,Mid-Range,0,6,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,4,4,4,6,1,3,2,4,1,6,2,1631116,Patrick Baldwin Jr.
Shot Area,Left Corner 3,2,7,0.286,2,7,0.286,0.429,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,3,3,3,4,1,3,2,3,1,4,2,1631116,Patrick Baldwin Jr.
Shot Area,Right Corner 3,5,11,0.455,5,11,0.455,0.682,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,2,2,2,3,1,3,2,2,1,3,2,1631116,Patrick Baldwin Jr.
Shot Area,Above the Break 3,24,79,0.304,24,79,0.304,0.456,0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,1,1,1,1,1,1,3,2,1,1,1,2,1631116,Patrick Baldwin Jr.
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,4,4,4,6,1,3,2,4,1,6,2,1631116,Patrick Baldwin Jr.
Shot Area,Restricted Area,65,116,0.56,0,0,0.0,0.56,10,0.108,0.892,0.0,0.0,0.108,0.892,1,2,1,4,4,4,2,7,2,1,4,4,3,1,1630163,LaMelo Ball
Shot Area,In The Paint (Non-RA),44,92,0.478,0,0,0.0,0.478,4,0.205,0.795,0.0,0.0,0.205,0.795,3,3,3,4,4,4,3,6,1,2,4,4,2,2,1630163,LaMelo Ball
Shot Area,Mid-Range,4,18,0.222,0,0,0.0,0.222,0,0.5,0.5,0.0,0.0,0.5,0.5,6,5,6,4,4,4,6,1,3,3,4,4,6,5,1630163,LaMelo Ball
Shot Area,Left Corner 3,9,22,0.409,9,22,0.409,0.614,0,0.0,0.0,0.778,0.222,0.778,0.222,4,4,4,2,2,2,4,1,4,4,2,3,3,5,1630163,LaMelo Ball
Shot Area,Right Corner 3,7,10,0.7,7,10,0.7,1.05,0,0.0,0.0,0.571,0.429,0.571,0.429,5,6,5,3,3,3,5,1,4,4,3,2,5,4,1630163,LaMelo Ball
Shot Area,Above the Break 3,54,165,0.327,54,165,0.327,0.491,0,0.0,0.0,0.556,0.444,0.556,0.444,2,1,2,1,1,1,1,1,4,4,1,1,1,3,1630163,LaMelo Ball
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,4,7,7,1630163,LaMelo Ball
Shot Area,Restricted Area,62,101,0.614,0,0,0.0,0.614,11,0.581,0.419,0.0,0.0,0.581,0.419,1,1,1,3,4,3,1,7,1,1,3,1,1,1,1628964,Mo Bamba
Shot Area,In The Paint (Non-RA),7,23,0.304,0,0,0.0,0.304,1,0.857,0.143,0.0,0.0,0.857,0.143,3,3,3,3,4,3,3,6,2,2,3,1,3,2,1628964,Mo Bamba
Shot Area,Mid-Range,3,10,0.3,0,0,0.0,0.3,0,0.667,0.333,0.0,0.0,0.667,0.333,4,4,4,3,4,3,4,1,3,2,3,1,4,2,1628964,Mo Bamba
Shot Area,Left Corner 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,1,6,4,1628964,Mo Bamba
Shot Area,Right Corner 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,1,5,4,1628964,Mo Bamba
Shot Area,Above the Break 3,24,56,0.429,24,56,0.429,0.643,0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,2,1,1,1,2,1,4,4,1,1,2,4,1628964,Mo Bamba
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,1,6,4,1628964,Mo Bamba
Shot Area,Restricted Area,137,200,0.685,0,0,0.0,0.685,26,0.372,0.628,0.0,0.0,0.372,0.628,1,2,1,4,5,4,2,7,1,1,4,3,2,1,1630217,Desmond Bane
Shot Area,In The Paint (Non-RA),44,115,0.383,0,0,0.0,0.383,23,0.5,0.5,0.0,0.0,0.5,0.5,3,3,3,4,5,4,3,6,2,3,4,3,3,4,1630217,Desmond Bane
Shot Area,Mid-Range,42,100,0.42,0,0,0.0,0.42,4,0.405,0.595,0.0,0.0,0.405,0.595,4,4,4,4,5,4,4,4,3,2,4,3,4,3,1630217,Desmond Bane
Shot Area,Left Corner 3,14,28,0.5,14,28,0.5,0.75,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,3,4,4,2,3,5,6,1630217,Desmond Bane
Shot Area,Right Corner 3,11,27,0.407,11,27,0.407,0.611,0,0.0,0.0,0.818,0.182,0.818,0.182,6,6,6,3,3,3,6,1,4,4,3,2,6,5,1630217,Desmond Bane
Shot Area,Above the Break 3,112,304,0.368,112,303,0.37,0.553,7,0.0,0.0,0.545,0.455,0.545,0.455,2,1,2,1,1,1,1,5,4,4,1,1,1,2,1630217,Desmond Bane
Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1630217,Desmond Bane
Shot Area,Restricted Area,269,419,0.642,0,0,0.0,0.642,34,0.468,0.532,0.0,0.0,0.468,0.532,1,1,1,4,5,4,1,6,1,1,4,3,1,1,1631094,Paolo Banchero
